Employee #,Last Name,First Name,Date,Time-in,Time-out,"Hours 
Worked",Month,Week,
10025,Aguilar,Delia ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10001,Crisostomo,Jose,18-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,2
10002,Mata,Christian,18-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,2
10003,San Jose,Brad ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10004,Salcedo,Anthony,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10005,Romualdez,Alice,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10006,Atienza,Rosie ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10007,Farala,Martha,18-Nov-22,08:27:00,17:00:00,7.55,Nov,14-Nov-22,2
10008,Martinez,Leila,18-Nov-22,08:01:00,17:00:00,7.98,Nov,14-Nov-22,2
10009,San Jose,Allison ,18-Nov-22,08:05:00,17:00:00,7.92,Nov,14-Nov-22,2
10010,Rosario,Cydney ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10011,Lopez,Josie ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10012,De Leon,Selena ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10013,Romualdez,Fredrick ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10014,Bautista,Mark ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10015,Lazaro,Darlene ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10016,Delos Santos,Kolby ,18-Nov-22,08:28:00,17:00:00,7.53,Nov,14-Nov-22,2
10017,Santos,Vella ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10018,Del Rosario,Tomas,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10019,Tolentino,Jacklyn ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10020,Gutierrez,Percival ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10021,Manalaysay,Garfield ,18-Nov-22,08:11:00,17:00:00,7.82,Nov,14-Nov-22,2
10022,Villegas,Lizeth ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10023,Ramos,Carol ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10024,Maceda,Emelia ,18-Nov-22,08:21:00,17:00:00,7.65,Nov,14-Nov-22,2
10025,Aguilar,Delia ,18-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10001,Crisostomo,Jose,21-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10002,Mata,Christian,21-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10003,San Jose,Brad ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10004,Salcedo,Anthony,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10005,Romualdez,Alice,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10006,Atienza,Rosie ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10007,Farala,Martha,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10008,Martinez,Leila,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10009,San Jose,Allison ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10010,Rosario,Cydney ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10011,Lopez,Josie ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10012,De Leon,Selena ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10013,Romualdez,Fredrick ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10014,Bautista,Mark ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10015,Lazaro,Darlene ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10016,Delos Santos,Kolby ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10017,Santos,Vella ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10018,Del Rosario,Tomas,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10019,Tolentino,Jacklyn ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10020,Gutierrez,Percival ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10021,Manalaysay,Garfield ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10022,Villegas,Lizeth ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10023,Ramos,Carol ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10024,Maceda,Emelia ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10025,Aguilar,Delia ,21-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10001,Crisostomo,Jose,22-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10002,Mata,Christian,22-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10003,San Jose,Brad ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10004,Salcedo,Anthony,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10005,Romualdez,Alice,22-Nov-22,08:15:00,17:00:00,7.75,Nov,21-Nov-22,3
10006,Atienza,Rosie ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10007,Farala,Martha,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10008,Martinez,Leila,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10009,San Jose,Allison ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10010,Rosario,Cydney ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10011,Lopez,Josie ,22-Nov-22,10:30:00,17:00:00,5.5,Nov,21-Nov-22,3
10012,De Leon,Selena ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10013,Romualdez,Fredrick ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10014,Bautista,Mark ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10015,Lazaro,Darlene ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10016,Delos Santos,Kolby ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10017,Santos,Vella ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10018,Del Rosario,Tomas,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10019,Tolentino,Jacklyn ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10020,Gutierrez,Percival ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10021,Manalaysay,Garfield ,22-Nov-22,13:00:00,17:00:00,3,Nov,21-Nov-22,3
10022,Villegas,Lizeth ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10023,Ramos,Carol ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10024,Maceda,Emelia ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10025,Aguilar,Delia ,22-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10001,Crisostomo,Jose,23-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10002,Mata,Christian,23-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10003,San Jose,Brad ,23-Nov-22,11:30:00,17:00:00,4.5,Nov,21-Nov-22,3
10004,Salcedo,Anthony,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10005,Romualdez,Alice,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10006,Atienza,Rosie ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10007,Farala,Martha,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10008,Martinez,Leila,23-Nov-22,08:10:00,17:00:00,7.83,Nov,21-Nov-22,3
10009,San Jose,Allison ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10010,Rosario,Cydney ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10011,Lopez,Josie ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10012,De Leon,Selena ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10013,Romualdez,Fredrick ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10014,Bautista,Mark ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10015,Lazaro,Darlene ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10016,Delos Santos,Kolby ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10017,Santos,Vella ,23-Nov-22,08:05:00,17:00:00,7.92,Nov,21-Nov-22,3
10018,Del Rosario,Tomas,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10019,Tolentino,Jacklyn ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10020,Gutierrez,Percival ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10021,Manalaysay,Garfield ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10022,Villegas,Lizeth ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10023,Ramos,Carol ,23-Nov-22,09:00:00,17:00:00,7,Nov,21-Nov-22,3
10024,Maceda,Emelia ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10025,Aguilar,Delia ,23-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10001,Crisostomo,Jose,24-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10002,Mata,Christian,24-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10003,San Jose,Brad ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10004,Salcedo,Anthony,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10005,Romualdez,Alice,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10006,Atienza,Rosie ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10007,Farala,Martha,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10008,Martinez,Leila,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10009,San Jose,Allison ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10010,Rosario,Cydney ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10011,Lopez,Josie ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10012,De Leon,Selena ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10013,Romualdez,Fredrick ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10014,Bautista,Mark ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10015,Lazaro,Darlene ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10016,Delos Santos,Kolby ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10017,Santos,Vella ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10018,Del Rosario,Tomas,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10019,Tolentino,Jacklyn ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10020,Gutierrez,Percival ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10021,Manalaysay,Garfield ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10022,Villegas,Lizeth ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10023,Ramos,Carol ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10024,Maceda,Emelia ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10025,Aguilar,Delia ,24-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10001,Crisostomo,Jose,25-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10002,Mata,Christian,25-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,3
10003,San Jose,Brad ,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10004,Salcedo,Anthony,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10005,Romualdez,Alice,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10006,Atienza,Rosie ,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10007,Farala,Martha,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10008,Martinez,Leila,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10009,San Jose,Allison ,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10010,Rosario,Cydney ,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10011,Lopez,Josie ,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10012,De Leon,Selena ,25-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,3
10013,Romualdez,Fredrick ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10014,Bautista,Mark ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10015,Lazaro,Darlene ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10016,Delos Santos,Kolby ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10017,Santos,Vella ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10018,Del Rosario,Tomas,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10019,Tolentino,Jacklyn ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10020,Gutierrez,Percival ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10021,Manalaysay,Garfield ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10022,Villegas,Lizeth ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10023,Ramos,Carol ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10024,Maceda,Emelia ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10025,Aguilar,Delia ,25-Nov-22,10:00:00,17:00:00,6,Nov,21-Nov-22,3
10001,Crisostomo,Jose,28-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,4
10002,Mata,Christian,28-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,4
10003,San Jose,Brad ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10004,Salcedo,Anthony,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10005,Romualdez,Alice,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10006,Atienza,Rosie ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10007,Farala,Martha,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10008,Martinez,Leila,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10009,San Jose,Allison ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10010,Rosario,Cydney ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10011,Lopez,Josie ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10012,De Leon,Selena ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10013,Romualdez,Fredrick ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10014,Bautista,Mark ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10015,Lazaro,Darlene ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10016,Delos Santos,Kolby ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10017,Santos,Vella ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10018,Del Rosario,Tomas,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10019,Tolentino,Jacklyn ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10020,Gutierrez,Percival ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10021,Manalaysay,Garfield ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10022,Villegas,Lizeth ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10023,Ramos,Carol ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10024,Maceda,Emelia ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10025,Aguilar,Delia ,28-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10001,Crisostomo,Jose,29-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,4
10002,Mata,Christian,29-Nov-22,08:00:00,17:00:00,8,Nov,21-Nov-22,4
10003,San Jose,Brad ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10004,Salcedo,Anthony,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10005,Romualdez,Alice,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10006,Atienza,Rosie ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10007,Farala,Martha,29-Nov-22,08:27:00,17:00:00,7.55,Nov,28-Nov-22,4
10008,Martinez,Leila,29-Nov-22,08:01:00,17:00:00,7.98,Nov,28-Nov-22,4
10009,San Jose,Allison ,29-Nov-22,08:05:00,17:00:00,7.92,Nov,28-Nov-22,4
10010,Rosario,Cydney ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10011,Lopez,Josie ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10012,De Leon,Selena ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10013,Romualdez,Fredrick ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10014,Bautista,Mark ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10015,Lazaro,Darlene ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10016,Delos Santos,Kolby ,29-Nov-22,08:28:00,17:00:00,7.53,Nov,28-Nov-22,4
10017,Santos,Vella ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10018,Del Rosario,Tomas,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10019,Tolentino,Jacklyn ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10020,Gutierrez,Percival ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10021,Manalaysay,Garfield ,29-Nov-22,08:11:00,17:00:00,7.82,Nov,28-Nov-22,4
10022,Villegas,Lizeth ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10023,Ramos,Carol ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10024,Maceda,Emelia ,29-Nov-22,08:21:00,17:00:00,7.65,Nov,28-Nov-22,4
10025,Aguilar,Delia ,29-Nov-22,08:00:00,17:00:00,8,Nov,28-Nov-22,4
10001,Crisostomo,Jose,30-Nov-22,00:00:00,00:00:00,fixed,Nov,21-Nov-22,4
10002,Mata,Christian,30-Nov-22,00:00:00,00:00:00,fixed,Nov,21-Nov-22,4
10003,San Jose,Brad ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10004,Salcedo,Anthony,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10005,Romualdez,Alice,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10006,Atienza,Rosie ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10007,Farala,Martha,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10008,Martinez,Leila,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10009,San Jose,Allison ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10010,Rosario,Cydney ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10011,Lopez,Josie ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10012,De Leon,Selena ,30-Nov-22,00:00:00,00:00:00,0,Nov,28-Nov-22,4
10013,Romualdez,Fredrick ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10014,Bautista,Mark ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10015,Lazaro,Darlene ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10016,Delos Santos,Kolby ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10017,Santos,Vella ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10018,Del Rosario,Tomas,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10019,Tolentino,Jacklyn ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10020,Gutierrez,Percival ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10021,Manalaysay,Garfield ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10022,Villegas,Lizeth ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10023,Ramos,Carol ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10024,Maceda,Emelia ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10025,Aguilar,Delia ,30-Nov-22,00:00:00,00:00:00,fixed,Nov,28-Nov-22,4
10001,Crisostomo,Jose,12-Jan-22,08:00:00,17:00:00,8,Jan,21-Nov-22,2
10002,Mata,Christian,12-Jan-22,08:00:00,17:00:00,8,Jan,21-Nov-22,2
10003,San Jose,Brad ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10004,Salcedo,Anthony,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10005,Romualdez,Alice,12-Jan-22,08:15:00,17:00:00,7.75,Jan,10-Jan-22,2
10006,Atienza,Rosie ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10007,Farala,Martha,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10008,Martinez,Leila,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10009,San Jose,Allison ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10010,Rosario,Cydney ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10011,Lopez,Josie ,12-Jan-22,10:30:00,17:00:00,5.5,Jan,10-Jan-22,2
10012,De Leon,Selena ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10013,Romualdez,Fredrick ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10014,Bautista,Mark ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10015,Lazaro,Darlene ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10016,Delos Santos,Kolby ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10017,Santos,Vella ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10018,Del Rosario,Tomas,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10019,Tolentino,Jacklyn ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10020,Gutierrez,Percival ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10021,Manalaysay,Garfield ,12-Jan-22,13:00:00,17:00:00,3,Jan,10-Jan-22,2
10022,Villegas,Lizeth ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10023,Ramos,Carol ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10024,Maceda,Emelia ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10025,Aguilar,Delia ,12-Jan-22,08:00:00,17:00:00,8,Jan,10-Jan-22,2
10001,Crisostomo,Jose,12-Feb-22,08:00:00,17:00:00,8,Feb,21-Nov-22,2
10002,Mata,Christian,12-Feb-22,08:00:00,17:00:00,8,Feb,21-Nov-22,2
10003,San Jose,Brad ,12-Feb-22,11:30:00,17:00:00,4.5,Feb,07-Feb-22,2
10004,Salcedo,Anthony,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10005,Romualdez,Alice,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10006,Atienza,Rosie ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10007,Farala,Martha,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10008,Martinez,Leila,12-Feb-22,08:10:00,17:00:00,7.83,Feb,07-Feb-22,2
10009,San Jose,Allison ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10010,Rosario,Cydney ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10011,Lopez,Josie ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10012,De Leon,Selena ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10013,Romualdez,Fredrick ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10014,Bautista,Mark ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10015,Lazaro,Darlene ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10016,Delos Santos,Kolby ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10017,Santos,Vella ,12-Feb-22,08:05:00,17:00:00,7.92,Feb,07-Feb-22,2
10018,Del Rosario,Tomas,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10019,Tolentino,Jacklyn ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10020,Gutierrez,Percival ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10021,Manalaysay,Garfield ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10022,Villegas,Lizeth ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10023,Ramos,Carol ,12-Feb-22,09:00:00,17:00:00,7,Feb,07-Feb-22,2
10024,Maceda,Emelia ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10025,Aguilar,Delia ,12-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10001,Crisostomo,Jose,12-May-22,08:00:00,17:00:00,8,May,28-Nov-22,2
10002,Mata,Christian,12-May-22,08:00:00,17:00:00,8,May,28-Nov-22,2
